Fecha,Anio,MesNumero,Mes,Canal,Subcanal,Ventas,VentasMesAnterior,VentasAnioAnterior,Objetivo,ImagenCanal
2026-09-01,2026,9,Septiembre,HOTEL,Hotel 3*,64726,70792,57430,61450,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2026-10-01,2026,10,Octubre,HOTEL,Hotel 3*,45687,64726,42641,45626,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2026-11-01,2026,11,Noviembre,HOTEL,Hotel 3*,44057,45687,41072,43947,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2026-12-01,2026,12,Diciembre,HOTEL,Hotel 3*,42531,44057,40765,43619,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-01-01,2024,1,Enero,HOTEL,Hotel 4*,23976,,,22777,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-02-01,2024,2,Febrero,HOTEL,Hotel 4*,23190,23976,,22030,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-03-01,2024,3,Marzo,HOTEL,Hotel 4*,30159,23190,,28651,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-04-01,2024,4,Abril,HOTEL,Hotel 4*,31863,30159,,30270,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-05-01,2024,5,Mayo,HOTEL,Hotel 4*,37937,31863,,36040,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-06-01,2024,6,Junio,HOTEL,Hotel 4*,41020,37937,,38969,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-07-01,2024,7,Julio,HOTEL,Hotel 4*,40522,41020,,38496,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-08-01,2024,8,Agosto,HOTEL,Hotel 4*,50190,40522,,47680,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-09-01,2024,9,Septiembre,HOTEL,Hotel 4*,36011,50190,,34210,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-10-01,2024,10,Octubre,HOTEL,Hotel 4*,31552,36011,,29974,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-11-01,2024,11,Noviembre,HOTEL,Hotel 4*,23928,31552,,22732,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2024-12-01,2024,12,Diciembre,HOTEL,Hotel 4*,30109,23928,,28604,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-01-01,2025,1,Enero,HOTEL,Hotel 4*,23663,30109,23976,25654,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-02-01,2025,2,Febrero,HOTEL,Hotel 4*,27345,23663,23190,24813,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-03-01,2025,3,Marzo,HOTEL,Hotel 4*,29809,27345,30159,32270,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-04-01,2025,4,Abril,HOTEL,Hotel 4*,30422,29809,31863,34093,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-05-01,2025,5,Mayo,HOTEL,Hotel 4*,37473,30422,37937,40593,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-06-01,2025,6,Junio,HOTEL,Hotel 4*,40205,37473,41020,43891,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-07-01,2025,7,Julio,HOTEL,Hotel 4*,50904,40205,40522,43359,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-08-01,2025,8,Agosto,HOTEL,Hotel 4*,49277,50904,50190,53703,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-09-01,2025,9,Septiembre,HOTEL,Hotel 4*,43765,49277,36011,38532,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-10-01,2025,10,Octubre,HOTEL,Hotel 4*,30957,43765,31552,33761,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-11-01,2025,11,Noviembre,HOTEL,Hotel 4*,29783,30957,23928,25603,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2025-12-01,2025,12,Diciembre,HOTEL,Hotel 4*,29591,29783,30109,32217,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2026-01-01,2026,1,Enero,HOTEL,Hotel 4*,27405,29591,23663,25319,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2026-02-01,2026,2,Febrero,HOTEL,Hotel 4*,25082,27405,27345,29259,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2026-03-01,2026,3,Marzo,HOTEL,Hotel 4*,34483,25082,29809,31896,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
2026-04-01,2026,4,Abril,HOTEL,Hotel 4*,35474,34483,30422,32552,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAA7ElEQVR42sXWQQ3EIBAF0EpAAhKQQFbBSuCwAioBB5WABCT0vKeVgIRKYCGZJg0Z2m7hdw//2LxOGJgZ3q/HcGeufCRSNEWiwGeKS1lSIhOfYuhnmsBcRaggXPIPjVfB6QeozFyrtoa5BmzNh0N7V8ahu6DuiK2xe2AAgHF7fcrWj6BMHOiAYODABQjmqC0owFikIxuQ3cl2699AeQNoyqZBg7oEPRBbuGthgKDjQAG8i7r2lo4AzB+Np7nz2YkjUNAc64GpsxO/FWWxM0uUvXhmomVNlDTPwkFFbtuNvRZhRa++pZgzSOvm3ZQv3PFAQaB2f1MAAAAASUVORK5CYII="
